# iso 15919
ஃ	k
அ	a
ஆ	a
இ	i
ஈ	i
உ	u
ஊ	u
எ	e
ஏ	e
ஐ	ai
ஒ	o
ஓ	o
ஔ	au
க	k
ங	n
ச	c
ஜ	j
ஞ	n
ட	t
ண	n
த	t
ந	n
ன	n
ப	p
ம	m
ய	y
ர	r
ற	r
ல	l
ள	l
ழ	l
வ	v
ஶ	s
ஷ	s
ஸ	s
ஹ	h
ா	a
ி	i
ீ	i
ு	u
ூ	u
ெ	e
ே	e
ை	ai
ொ	o
ோ	o
ௌ	au
# other
ஂ	m
்	
ௐ	Om
ௗ	u
௰	10
௱	100
௲	1000
௳	d
௴	m
௵	y
௶	Dr
௷	Cr
௸	-
௺	#
#𑿀	_
#𑿁	_
#𑿂	_
#𑿃	_
#𑿄	_
#𑿅	_
#𑿆	_
#𑿇	_
#𑿈	_
#𑿉	_
#𑿊	_
#𑿋	_
#𑿌	_
#𑿍	_
#𑿎	_
#𑿏	_
#𑿐	_
#𑿑	_
#𑿒	_
#𑿓	_
#𑿔	_
#𑿕	_
#𑿖	_
#𑿗	_
#𑿘	_
#𑿙	_
#𑿚	_
#𑿛	_
#𑿜	_
#𑿝	_
#𑿞	_
#𑿟	_
#𑿠	_
#𑿡	_
#𑿢	_
#𑿣	_
#𑿤	_
#𑿥	_
#𑿦	_
#𑿧	_
#𑿨	_
#𑿩	_
#𑿪	_
#𑿫	_
#𑿬	_
#𑿭	_
#𑿮	_
#𑿯	_
#𑿰	_
#𑿱	_
#𑿿	_
