# https://www.unicode.org/charts/PDF/U1400.pdf
# https://www.unicode.org/charts/PDF/U18B0.pdf
᐀	-
#
ᐞ	'
ᐟ	t
ᐠ	k
ᐡ	sh
ᐢ	s
ᐣ	n
ᐤ	w
ᐥ	tt
ᐦ	h
ᐧ	w
ᐨ	c
ᐩ	n
ᐪ	l
#
ᕯ	**
#
᙭	X
#
᙮	.
#
ᣞ	'
ᣟ	'
