# Combining Diacritical Marks
# https://unicode.org/charts/PDF/U0300.pdf
## Ordinary diacritics
### https://unicode.org/wg2/docs/n3198.pdf
⃰	
# Combining Half Marks
# https://unicode.org/charts/PDF/UFE20.pdf
## Combining half marks
︠	
︡	
︢	
︣	
## Continuous macrons for Coptic
︤	
︥	
︦	
## Combining half marks below
### https://unicode.org/wg2/docs/n4078.pdf
︧	
︨	
︩	
︪	
### https://unicode.org/wg2/docs/n4131.pdf
︫	
︬	
︭	
## Combining half marks
## https://unicode.org/wg2/docs/n4475.pdf
︮	
︯	
